task_id,task_name,status,matched_content,matched_hook,missing_requirement,suggested_fix
502,Equip a Mithril weapon.,missing_content,,LeagueTaskManager.onItemEquip,"item not found in cache (""Mithril weapon"")",Verify item/NPC name matches cache (r235) spelling
503,Equip an Adamant weapon.,missing_content,,LeagueTaskManager.onItemEquip,"item not found in cache (""Adamant weapon"")",Verify item/NPC name matches cache (r235) spelling
504,Equip a Rune weapon.,missing_content,,LeagueTaskManager.onItemEquip,"item not found in cache (""Rune weapon"")",Verify item/NPC name matches cache (r235) spelling
505,Equip a Dragon Weapon.,missing_content,,LeagueTaskManager.onItemEquip,"item not found in cache (""Dragon Weapon"")",Verify item/NPC name matches cache (r235) spelling
506,Equip a Godsword.,missing_content,,LeagueTaskManager.onItemEquip,"item not found in cache (""Godsword"")",Verify item/NPC name matches cache (r235) spelling
519,Obtain a Clue Scroll.,ambiguous,item candidates: 713:Clue scroll; 23814:Clue scroll; 23815:Clue scroll; 23816:Clue scroll; 23817:Clue scroll,LeagueTaskManager.onItemObtain,multiple item ids for name,Set explicit target_id(s) in tasks source
520,Complete an Easy Clue Scroll.,need_hook,,,could not parse collection task target,Add explicit trigger with item ids
521,Complete a Medium Clue Scroll.,need_hook,,,could not parse collection task target,Add explicit trigger with item ids
522,Complete a Hard Clue Scroll.,need_hook,,,could not parse collection task target,Add explicit trigger with item ids
523,Complete an Elite Clue Scroll.,need_hook,,,could not parse collection task target,Add explicit trigger with item ids
524,Obtain a Pet Drop.,missing_content,,LeagueTaskManager.onItemObtain,"item not found in cache (""Pet Drop"")",Verify item/NPC name matches cache (r235) spelling
525,Fill a Collection Log Slot.,need_hook,collection log page,(unwired) collection log add,collection log page completion not wired,Hook collection log milestone or script_manual
526,Fill 10 Collection Log Slots.,need_hook,collection log page,(unwired) collection log add,collection log page completion not wired,Hook collection log milestone or script_manual
527,Fill 25 Collection Log Slots.,need_hook,collection log page,(unwired) collection log add,collection log page completion not wired,Hook collection log milestone or script_manual
528,Fill 50 Collection Log Slots.,need_hook,collection log page,(unwired) collection log add,collection log page completion not wired,Hook collection log milestone or script_manual
529,Fill 100 Collection Log Slots.,need_hook,collection log page,(unwired) collection log add,collection log page completion not wired,Hook collection log milestone or script_manual
530,Obtain a Rare Clue Reward.,missing_content,,LeagueTaskManager.onItemObtain,"item not found in cache (""Rare Clue Reward"")",Verify item/NPC name matches cache (r235) spelling
531,Obtain an Ornament Kit,missing_content,,LeagueTaskManager.onItemObtain,"item not found in cache (""Ornament Kit"")",Verify item/NPC name matches cache (r235) spelling
532,Obtain a Raid Unique.,missing_content,,LeagueTaskManager.onItemObtain,"item not found in cache (""Raid Unique"")",Verify item/NPC name matches cache (r235) spelling
533,Obtain a Mega Rare Raid Unique.,missing_content,,LeagueTaskManager.onItemObtain,"item not found in cache (""Mega Rare Raid Unique"")",Verify item/NPC name matches cache (r235) spelling
534,Obtain a Skilling Outfit Piece.,missing_content,,LeagueTaskManager.onItemObtain,"item not found in cache (""Skilling Outfit Piece"")",Verify item/NPC name matches cache (r235) spelling
536,Obtain a Barrows piece,missing_content,,LeagueTaskManager.onItemObtain,"item not found in cache (""Barrows piece"")",Verify item/NPC name matches cache (r235) spelling
537,Obtain a Full Barrows Set.,missing_content,,LeagueTaskManager.onItemObtain,"item not found in cache (""Full Barrows Set"")",Verify item/NPC name matches cache (r235) spelling
538,Obtain a Rare Boss Pet.,missing_content,,LeagueTaskManager.onItemObtain,"item not found in cache (""Rare Boss Pet"")",Verify item/NPC name matches cache (r235) spelling
539,Obtain a Rare Skilling Pet.,missing_content,,LeagueTaskManager.onItemObtain,"item not found in cache (""Rare Skilling Pet"")",Verify item/NPC name matches cache (r235) spelling
540,Obtain a Unique Drop Worth Over 1 Million Coins.,missing_content,,LeagueTaskManager.onItemObtain,"item not found in cache (""Unique Drop Worth Over 1 Million Coins"")",Verify item/NPC name matches cache (r235) spelling
541,Obtain a Unique Drop Worth Over 10 Million Coins.,missing_content,,LeagueTaskManager.onItemObtain,"item not found in cache (""Unique Drop Worth Over 10 Million Coins"")",Verify item/NPC name matches cache (r235) spelling
542,Complete a Boss Collection Log Page.,need_hook,collection log page,(unwired) collection log add,collection log page completion not wired,Hook collection log milestone or script_manual
543,Complete a Raid Collection Log Page.,need_hook,collection log page,(unwired) collection log add,collection log page completion not wired,Hook collection log milestone or script_manual
544,Complete a Clue Collection Log Page.,need_hook,collection log page,(unwired) collection log add,collection log page completion not wired,Hook collection log milestone or script_manual
545,Complete a Minigame Collection Log Page.,need_hook,collection log page,(unwired) collection log add,collection log page completion not wired,Hook collection log milestone or script_manual
546,Complete a Slayer Collection Log Page.,need_hook,collection log page,(unwired) collection log add,collection log page completion not wired,Hook collection log milestone or script_manual
547,Complete a Skilling Collection Log Page.,need_hook,collection log page,(unwired) collection log add,collection log page completion not wired,Hook collection log milestone or script_manual
548,Obtain 5 Unique Boss Drops.,missing_content,,LeagueTaskManager.onItemObtain,"item not found in cache (""Unique Boss Drops"")",Verify item/NPC name matches cache (r235) spelling
549,Obtain 10 Unique Boss Drops.,missing_content,,LeagueTaskManager.onItemObtain,"item not found in cache (""Unique Boss Drops"")",Verify item/NPC name matches cache (r235) spelling
550,Obtain 25 Unique Boss Drops.,missing_content,,LeagueTaskManager.onItemObtain,"item not found in cache (""Unique Boss Drops"")",Verify item/NPC name matches cache (r235) spelling
551,Obtain 5 Unique Clue Rewards.,missing_content,,LeagueTaskManager.onItemObtain,"item not found in cache (""Unique Clue Rewards"")",Verify item/NPC name matches cache (r235) spelling
552,Obtain 25 Unique Clue Rewards.,missing_content,,LeagueTaskManager.onItemObtain,"item not found in cache (""Unique Clue Rewards"")",Verify item/NPC name matches cache (r235) spelling
553,Obtain 100 Unique Clue Rewards.,missing_content,,LeagueTaskManager.onItemObtain,"item not found in cache (""Unique Clue Rewards"")",Verify item/NPC name matches cache (r235) spelling
699,Obtain a Giant Key.,ambiguous,item candidates: 20754:Giant key; 20755:Giant key,LeagueTaskManager.onItemObtain,multiple item ids for name,Set explicit target_id(s) in tasks source
700,Obtain a Mossy Key.,ambiguous,item candidates: 22374:Mossy key; 22375:Mossy key,LeagueTaskManager.onItemObtain,multiple item ids for name,Set explicit target_id(s) in tasks source
705,Complete a Beginner Clue Scroll in Misthalin.,need_hook,,,could not parse collection task target,Add explicit trigger with item ids
706,Complete an Easy Clue Scroll in Misthalin.,need_hook,,,could not parse collection task target,Add explicit trigger with item ids
707,Complete a Hard Clue Scroll in Misthalin.,need_hook,,,could not parse collection task target,Add explicit trigger with item ids
1480,Equip a Hill Giant Club.,ambiguous,item candidates: 20756:Hill giant club; 20757:Hill giant club; 20758:Hill giant club,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1481,Equip Bryophyta’s Staff.,missing_content,,LeagueTaskManager.onItemEquip,"item not found in cache (""Bryophyta’s Staff"")",Verify item/NPC name matches cache (r235) spelling
1482,Equip a Dragon Pickaxe.,ambiguous,item candidates: 11920:Dragon pickaxe; 11921:Dragon pickaxe; 12797:Dragon pickaxe; 14766:Dragon pickaxe; 14767:Dragon pickaxe,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1483,Equip a Tyrannical Ring.,ambiguous,item candidates: 12603:Tyrannical ring; 12604:Tyrannical ring; 18280:Tyrannical ring,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1484,Equip a Treasonous Ring.,ambiguous,item candidates: 12605:Treasonous ring; 12606:Treasonous ring; 18282:Treasonous ring,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1485,Equip a Ring of the Gods.,ambiguous,item candidates: 12601:Ring of the gods; 12602:Ring of the gods; 18278:Ring of the gods,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1486,Equip Craw’s Bow.,missing_content,,LeagueTaskManager.onItemEquip,"item not found in cache (""Craw’s Bow"")",Verify item/NPC name matches cache (r235) spelling
1487,Equip Viggora’s Chainmace.,missing_content,,LeagueTaskManager.onItemEquip,"item not found in cache (""Viggora’s Chainmace"")",Verify item/NPC name matches cache (r235) spelling
1488,Equip Thammaron’s Sceptre.,missing_content,,LeagueTaskManager.onItemEquip,"item not found in cache (""Thammaron’s Sceptre"")",Verify item/NPC name matches cache (r235) spelling
1489,Equip an Amulet of Avarice.,ambiguous,item candidates: 22557:Amulet of avarice; 22558:Amulet of avarice; 22559:Amulet of avarice,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1490,Equip a Revenant Weapon Upgrade.,missing_content,,LeagueTaskManager.onItemEquip,"item not found in cache (""Revenant Weapon Upgrade"")",Verify item/NPC name matches cache (r235) spelling
1491,Equip a Saradomin Sword.,ambiguous,item candidates: 11838:Saradomin sword; 11839:Saradomin sword; 18358:Saradomin sword,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1492,Equip a Zamorakian Spear.,ambiguous,item candidates: 11824:Zamorakian spear; 11825:Zamorakian spear; 18350:Zamorakian spear,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1493,Equip an Armadyl Crossbow.,ambiguous,item candidates: 11785:Armadyl crossbow; 11786:Armadyl crossbow; 14508:Armadyl crossbow; 23611:Armadyl crossbow; 23612:Armadyl crossbow,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1494,Equip Bandos Tassets.,ambiguous,item candidates: 11834:Bandos tassets; 11835:Bandos tassets; 18356:Bandos tassets; 23646:Bandos tassets; 23647:Bandos tassets,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1495,Equip Bandos Chestplate.,ambiguous,item candidates: 11832:Bandos chestplate; 11833:Bandos chestplate; 18355:Bandos chestplate,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1496,Equip an Armadyl Chestplate.,ambiguous,item candidates: 11828:Armadyl chestplate; 11829:Armadyl chestplate; 18353:Armadyl chestplate,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1497,Equip Armadyl Chainskirt.,ambiguous,item candidates: 11830:Armadyl chainskirt; 11831:Armadyl chainskirt; 18354:Armadyl chainskirt,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1498,Equip a Saradomin Godsword.,ambiguous,item candidates: 11806:Saradomin godsword; 11807:Saradomin godsword; 18344:Saradomin godsword,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1499,Equip a Zamorak Godsword.,ambiguous,item candidates: 11808:Zamorak godsword; 11809:Zamorak godsword; 18345:Zamorak godsword,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1500,Equip an Armadyl Godsword.,ambiguous,item candidates: 11802:Armadyl godsword; 11803:Armadyl godsword; 18342:Armadyl godsword; 20593:Armadyl godsword; 22665:Armadyl godsword,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1501,Equip a Bandos Godsword.,ambiguous,item candidates: 11804:Bandos godsword; 11805:Bandos godsword; 18343:Bandos godsword; 20782:Bandos godsword; 21060:Bandos godsword,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1502,Equip Dragon Boots.,ambiguous,item candidates: 11840:Dragon boots; 11841:Dragon boots; 18361:Dragon boots,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1503,Equip Primordial Boots.,ambiguous,item candidates: 13239:Primordial boots; 13240:Primordial boots; 14027:Primordial boots,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1504,Equip Pegasian Boots.,ambiguous,item candidates: 13237:Pegasian boots; 13238:Pegasian boots; 14026:Pegasian boots,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1505,Equip Eternal Boots.,ambiguous,item candidates: 13235:Eternal boots; 13236:Eternal boots; 14025:Eternal boots; 23644:Eternal boots; 23645:Eternal boots,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1506,Equip a Granite Ring.,ambiguous,item candidates: 21739:Granite ring; 21740:Granite ring; 21741:Granite ring,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1507,Equip a Granite Hammer.,ambiguous,item candidates: 21742:Granite hammer; 21743:Granite hammer; 21744:Granite hammer,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1508,Equip a Black Tourmaline Core.,ambiguous,item candidates: 21730:Black tourmaline core; 21731:Black tourmaline core; 21732:Black tourmaline core,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1509,Equip a Berserker Ring.,ambiguous,item candidates: 6737:Berserker ring; 6738:Berserker ring; 18398:Berserker ring; 23595:Berserker ring; 23596:Berserker ring,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1510,Equip an Archer Ring.,missing_content,,LeagueTaskManager.onItemEquip,"item not found in cache (""Archer Ring"")",Verify item/NPC name matches cache (r235) spelling
1511,Equip a Seers Ring.,ambiguous,item candidates: 6731:Seers ring; 6732:Seers ring; 18392:Seers ring,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1512,Equip a Warrior Ring.,ambiguous,item candidates: 6735:Warrior ring; 6736:Warrior ring; 18396:Warrior ring,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1513,Equip a Dragon Axe.,ambiguous,item candidates: 6739:Dragon axe; 6740:Dragon axe; 14711:Dragon axe,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1514,Equip a Mud Battlestaff.,ambiguous,item candidates: 6562:Mud battlestaff; 6726:Mud battlestaff; 14695:Mud battlestaff,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1515,Equip a Leaf-Bladed Battleaxe.,ambiguous,item candidates: 20727:Leaf-bladed battleaxe; 20728:Leaf-bladed battleaxe; 20729:Leaf-bladed battleaxe,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1516,Equip Fremennik Blade Armor.,missing_content,,LeagueTaskManager.onItemEquip,"item not found in cache (""Fremennik Blade Armor"")",Verify item/NPC name matches cache (r235) spelling
1517,Equip a Helm of Neitiznot.,ambiguous,item candidates: 10828:Helm of neitiznot; 10843:Helm of neitiznot; 17668:Helm of neitiznot; 23591:Helm of neitiznot; 23592:Helm of neitiznot,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1518,Equip a Basilisk Jaw.,ambiguous,item candidates: 24268:Basilisk jaw; 24269:Basilisk jaw; 24270:Basilisk jaw,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1519,Equip a Dragonbone Necklace.,ambiguous,item candidates: 22111:Dragonbone necklace; 22112:Dragonbone necklace; 22113:Dragonbone necklace,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1520,Equip Vorkath’s Head.,missing_content,,LeagueTaskManager.onItemEquip,"item not found in cache (""Vorkath’s Head"")",Verify item/NPC name matches cache (r235) spelling
1521,Equip a Skeletal Visage.,ambiguous,item candidates: 22006:Skeletal visage; 22007:Skeletal visage; 22008:Skeletal visage,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1522,Equip a Draconic Visage.,ambiguous,item candidates: 11286:Draconic visage; 11287:Draconic visage; 16834:Draconic visage,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1523,Equip a Jar of Decay.,ambiguous,item candidates: 22106:Jar of decay; 22107:Jar of decay; 22108:Jar of decay,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1524,Equip an Abyssal Whip.,ambiguous,item candidates: 4151:Abyssal whip; 4152:Abyssal whip; 4178:Abyssal whip; 14032:Abyssal whip; 20405:Abyssal whip,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1525,Equip an Abyssal Dagger.,ambiguous,item candidates: 13265:Abyssal dagger; 13266:Abyssal dagger; 18629:Abyssal dagger,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1526,Equip an Abyssal Bludgeon.,ambiguous,item candidates: 13263:Abyssal bludgeon; 13264:Abyssal bludgeon; 18628:Abyssal bludgeon,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1527,Equip Granite Gloves.,ambiguous,item candidates: 21736:Granite gloves; 21737:Granite gloves; 21738:Granite gloves,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1528,Equip a Black Mask.,ambiguous,item candidates: 8921:Black mask; 8922:Black mask; 18758:Black mask,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1529,Equip an Occult Necklace.,ambiguous,item candidates: 12002:Occult necklace; 12003:Occult necklace; 14004:Occult necklace; 23654:Occult necklace,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1530,Equip a Trident of the Seas.,missing_content,item_equip:11907 Trident of the seas,LeagueTaskManager.onItemEquip,no known obtain path (drop/collection-log),"Add drop table, shop, craft recipe, or obtain-allowlist entry"
1531,Equip a Trident of the Swamp.,ambiguous,item candidates: 12899:Trident of the swamp; 14014:Trident of the swamp,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1532,Equip an Abyssal Tentacle.,ambiguous,item candidates: 12006:Abyssal tentacle; 14006:Abyssal tentacle,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1533,Equip a Kraken Tentacle.,ambiguous,item candidates: 12004:Kraken tentacle; 12005:Kraken tentacle; 14005:Kraken tentacle,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1534,Equip a Granite Maul Ornament Kit.,ambiguous,item candidates: 4153:Granite maul; 4154:Granite maul; 12848:Granite maul; 14033:Granite maul; 14034:Granite maul,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1535,Equip Dharok’s Greataxe.,missing_content,,LeagueTaskManager.onItemEquip,"item not found in cache (""Dharok’s Greataxe"")",Verify item/NPC name matches cache (r235) spelling
1536,Equip Guthan’s Warspear.,missing_content,,LeagueTaskManager.onItemEquip,"item not found in cache (""Guthan’s Warspear"")",Verify item/NPC name matches cache (r235) spelling
1537,Equip Karil’s Crossbow.,missing_content,,LeagueTaskManager.onItemEquip,"item not found in cache (""Karil’s Crossbow"")",Verify item/NPC name matches cache (r235) spelling
1538,Equip Ahrim’s Staff.,missing_content,,LeagueTaskManager.onItemEquip,"item not found in cache (""Ahrim’s Staff"")",Verify item/NPC name matches cache (r235) spelling
1539,Equip Torag’s Hammers.,missing_content,,LeagueTaskManager.onItemEquip,"item not found in cache (""Torag’s Hammers"")",Verify item/NPC name matches cache (r235) spelling
1540,Equip Verac’s Flail.,missing_content,,LeagueTaskManager.onItemEquip,"item not found in cache (""Verac’s Flail"")",Verify item/NPC name matches cache (r235) spelling
1541,Equip Justiciar Faceguard.,ambiguous,item candidates: 22326:Justiciar faceguard; 22488:Justiciar faceguard; 22489:Justiciar faceguard,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1542,Equip a Scythe of Vitur.,ambiguous,item candidates: 22325:Scythe of vitur; 22485:Scythe of vitur; 22664:Scythe of vitur,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1543,Equip a Sanguinesti Staff.,ambiguous,item candidates: 22323:Sanguinesti staff; 22480:Sanguinesti staff,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1544,Equip Ghrazi Rapier.,ambiguous,item candidates: 22324:Ghrazi rapier; 22483:Ghrazi rapier; 22484:Ghrazi rapier; 23628:Ghrazi rapier; 23629:Ghrazi rapier,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1545,Equip Avernic Defender Hilt.,ambiguous,item candidates: 22477:Avernic defender hilt; 22478:Avernic defender hilt; 22479:Avernic defender hilt,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1546,Equip a Nightmare Staff.,ambiguous,item candidates: 24422:Nightmare staff; 24506:Nightmare staff; 24507:Nightmare staff,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1547,Equip an Inquisitor’s Mace.,missing_content,,LeagueTaskManager.onItemEquip,"item not found in cache (""Inquisitor’s Mace"")",Verify item/NPC name matches cache (r235) spelling
1548,Equip Inquisitor’s Armour.,missing_content,,LeagueTaskManager.onItemEquip,"item not found in cache (""Inquisitor’s Armour"")",Verify item/NPC name matches cache (r235) spelling
1549,Equip a Harmonised Orb Weapon.,missing_content,,LeagueTaskManager.onItemEquip,"item not found in cache (""Harmonised Orb Weapon"")",Verify item/NPC name matches cache (r235) spelling
1550,Equip an Ancient Staff.,ambiguous,item candidates: 4675:Ancient staff; 4676:Ancient staff; 16476:Ancient staff; 20431:Ancient staff,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1551,Equip a Dragon Chainbody.,ambiguous,item candidates: 2513:Dragon chainbody; 3140:Dragon chainbody; 3141:Dragon chainbody; 14099:Dragon chainbody; 20428:Dragon chainbody,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1552,Equip a Keris Partisan.,ambiguous,item candidates: 25979:Keris partisan; 25980:Keris partisan,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1553,Equip Osmumten’s Fang.,missing_content,,LeagueTaskManager.onItemEquip,"item not found in cache (""Osmumten’s Fang"")",Verify item/NPC name matches cache (r235) spelling
1554,Equip Elidinis’ Ward.,missing_content,,LeagueTaskManager.onItemEquip,"item not found in cache (""Elidinis’ Ward"")",Verify item/NPC name matches cache (r235) spelling
1555,Equip Masori Body Armour.,missing_content,,LeagueTaskManager.onItemEquip,"item not found in cache (""Masori Body Armour"")",Verify item/NPC name matches cache (r235) spelling
1556,Equip Tumeken’s Shadow.,missing_content,,LeagueTaskManager.onItemEquip,"item not found in cache (""Tumeken’s Shadow"")",Verify item/NPC name matches cache (r235) spelling
1557,Equip a Lightbearer.,ambiguous,item candidates: 25975:Lightbearer; 25976:Lightbearer; 27244:Lightbearer; 27870:Lightbearer,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1558,Equip a Dragon 2h Sword.,ambiguous,item candidates: 7158:Dragon 2h sword; 7407:Dragon 2h sword; 15285:Dragon 2h sword; 20559:Dragon 2h sword,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1559,Equip a Dragon Chainbody Ornament Kit.,ambiguous,item candidates: 12534:Dragon chainbody ornament kit; 12535:Dragon chainbody ornament kit; 16002:Dragon chainbody ornament kit,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1560,Equip a Pharaoh’s Sceptre.,missing_content,,LeagueTaskManager.onItemEquip,"item not found in cache (""Pharaoh’s Sceptre"")",Verify item/NPC name matches cache (r235) spelling
1561,Equip Infinity Boots.,ambiguous,item candidates: 6920:Infinity boots; 6921:Infinity boots; 18601:Infinity boots; 27170:Infinity boots,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1562,Equip Infinity Robes.,missing_content,,LeagueTaskManager.onItemEquip,"item not found in cache (""Infinity Robes"")",Verify item/NPC name matches cache (r235) spelling
1563,Equip Mage’s Book.,missing_content,,LeagueTaskManager.onItemEquip,"item not found in cache (""Mage’s Book"")",Verify item/NPC name matches cache (r235) spelling
1564,Equip a Dragon Warhammer.,ambiguous,item candidates: 13576:Dragon warhammer; 13577:Dragon warhammer; 14728:Dragon warhammer; 20785:Dragon warhammer,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1565,Equip Ranger Boots.,ambiguous,item candidates: 2577:Ranger boots; 2578:Ranger boots; 15756:Ranger boots,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1566,Equip Robin Hood Hat.,ambiguous,item candidates: 2581:Robin hood hat; 2582:Robin hood hat; 15758:Robin hood hat,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1567,Equip a Seercull.,ambiguous,item candidates: 6724:Seercull; 6725:Seercull; 14571:Seercull,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1568,Equip Granite Legs.,ambiguous,item candidates: 6809:Granite legs; 6813:Granite legs; 14091:Granite legs,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1569,Equip Granite Boots.,ambiguous,item candidates: 21643:Granite boots; 21644:Granite boots; 21645:Granite boots,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
