task_id,task_name,status,matched_content,matched_hook,missing_requirement,suggested_fix
41,Pickpocket a Citizen,missing_content,,skill.pickpocket (no league hook),pickpocket target not in thieving.ts PICKPOCKET_NPCS,"Add pickpocket def for ""Citizen"" in thieving.ts"
42,Pickpocket a Farmer,need_hook,"pickpocket npc ids: 3114,3243,3244,11918,11919,11920,11921,13228,13229,13230,13231,13232,13233,13234,13235,14751,14752,14753,14754,14773",skill.pickpocket (no league hook),pickpocket works but does not call LeagueTaskManager,Emit league task check after successful pickpocket or use script_manual
43,Pickpocket a HAM follower,missing_content,,skill.pickpocket (no league hook),pickpocket target not in thieving.ts PICKPOCKET_NPCS,"Add pickpocket def for ""HAM follower"" in thieving.ts"
44,Pickpocket a Warrior,missing_content,,skill.pickpocket (no league hook),pickpocket target not in thieving.ts PICKPOCKET_NPCS,"Add pickpocket def for ""Warrior"" in thieving.ts"
45,Pickpocket a Villager,missing_content,,skill.pickpocket (no league hook),pickpocket target not in thieving.ts PICKPOCKET_NPCS,"Add pickpocket def for ""Villager"" in thieving.ts"
46,Pickpocket a Master Farmer,need_hook,"pickpocket npc ids: 5730,5731,11940,11941,13236,13237,13238,13239,13240,13241,13242,13243,14755,14756,14757,14758",skill.pickpocket (no league hook),pickpocket works but does not call LeagueTaskManager,Emit league task check after successful pickpocket or use script_manual
47,Pickpocket a Guard,need_hook,"pickpocket npc ids: 397,398,399,400,1546,1547,1548,1549,1550,3010,3011,3254,3269,3270,3271,3272,3273,3274,3283,4522,4523,4524,4525,4526,5418,11092,11094,11096,11098,11100,11102,11104,11106,11911,11912,11913,11914,11915,11916,11917,11922,11923,11924,11937,11938,11939,11942,11943,11944,11945,11946,11947,13100,13101,13102,13103,13104,13105,13106,13107,13108,13109,13986,13987,13988,13989,13990,13991,13992,13993,13994,13995,14663,14664,14665,14666,14667,14668,14669,14670,14716,14717,14718,14719,14720,14721,14722,14723,14887,14888,14889,14890",skill.pickpocket (no league hook),pickpocket works but does not call LeagueTaskManager,Emit league task check after successful pickpocket or use script_manual
48,Pickpocket a Fremennik,need_hook,pickpocket def: Fremennik,skill.pickpocket (no league hook),pickpocket works but does not call LeagueTaskManager,Emit league task check after successful pickpocket or use script_manual
49,Pickpocket a Wealthy Citizen,missing_content,,skill.pickpocket (no league hook),pickpocket target not in thieving.ts PICKPOCKET_NPCS,"Add pickpocket def for ""Wealthy Citizen"" in thieving.ts"
50,Pickpocket a Desert bandit,missing_content,,skill.pickpocket (no league hook),pickpocket target not in thieving.ts PICKPOCKET_NPCS,"Add pickpocket def for ""Desert bandit"" in thieving.ts"
51,Pickpocket a Knight,missing_content,,skill.pickpocket (no league hook),pickpocket target not in thieving.ts PICKPOCKET_NPCS,"Add pickpocket def for ""Knight"" in thieving.ts"
52,Pickpocket a Paladin,need_hook,"pickpocket npc ids: 3293,3294,8853,11901,11930,11931,11932,11933",skill.pickpocket (no league hook),pickpocket works but does not call LeagueTaskManager,Emit league task check after successful pickpocket or use script_manual
53,Pickpocket a Gnome,need_hook,"pickpocket npc ids: 5130,6094,6095,6096",skill.pickpocket (no league hook),pickpocket works but does not call LeagueTaskManager,Emit league task check after successful pickpocket or use script_manual
54,Pickpocket a Hero,need_hook,"pickpocket npc ids: 3295,11934,11935",skill.pickpocket (no league hook),pickpocket works but does not call LeagueTaskManager,Emit league task check after successful pickpocket or use script_manual
55,Pickpocket a Vyre,missing_content,,skill.pickpocket (no league hook),pickpocket target not in thieving.ts PICKPOCKET_NPCS,"Add pickpocket def for ""Vyre"" in thieving.ts"
56,Pickpocket an Elf,missing_content,,skill.pickpocket (no league hook),pickpocket target not in thieving.ts PICKPOCKET_NPCS,"Add pickpocket def for ""Elf"" in thieving.ts"
57,Pickpocket a Tzhaar,missing_content,,skill.pickpocket (no league hook),pickpocket target not in thieving.ts PICKPOCKET_NPCS,"Add pickpocket def for ""Tzhaar"" in thieving.ts"
58,Steal from a Vegetable stall,need_hook,stall theft,(unwired) world interaction,stall theft not wired to league tasks,Wire stall theft success or script_manual
59,Steal from a Cake stall,need_hook,stall theft,(unwired) world interaction,stall theft not wired to league tasks,Wire stall theft success or script_manual
60,Steal from a Tea stall,need_hook,stall theft,(unwired) world interaction,stall theft not wired to league tasks,Wire stall theft success or script_manual
61,Steal from a Crafting stall,need_hook,stall theft,(unwired) world interaction,stall theft not wired to league tasks,Wire stall theft success or script_manual
62,Steal from a Silk stall,need_hook,stall theft,(unwired) world interaction,stall theft not wired to league tasks,Wire stall theft success or script_manual
63,Steal from a Wine stall,need_hook,stall theft,(unwired) world interaction,stall theft not wired to league tasks,Wire stall theft success or script_manual
64,Steal from a Fruit stall,need_hook,stall theft,(unwired) world interaction,stall theft not wired to league tasks,Wire stall theft success or script_manual
65,Steal from a Seed stall,need_hook,stall theft,(unwired) world interaction,stall theft not wired to league tasks,Wire stall theft success or script_manual
66,Steal from a Fur stall,need_hook,stall theft,(unwired) world interaction,stall theft not wired to league tasks,Wire stall theft success or script_manual
67,Steal from a Fish stall,need_hook,stall theft,(unwired) world interaction,stall theft not wired to league tasks,Wire stall theft success or script_manual
68,Steal from a Silver stall,need_hook,stall theft,(unwired) world interaction,stall theft not wired to league tasks,Wire stall theft success or script_manual
69,Steal from a Magic stall,need_hook,stall theft,(unwired) world interaction,stall theft not wired to league tasks,Wire stall theft success or script_manual
70,Steal from a Gem stall,need_hook,stall theft,(unwired) world interaction,stall theft not wired to league tasks,Wire stall theft success or script_manual
71,Mine Copper Ore,ready,skilling_action:mining/mine mining/mine:436 Copper ore,LeagueTaskManager.onSkillingAction,,
72,Mine Tin Ore,ready,skilling_action:mining/mine mining/mine:438 Tin ore manual-drop,LeagueTaskManager.onSkillingAction,,
73,Mine Clay,ready,skilling_action:mining/mine mining/mine:434 Clay,LeagueTaskManager.onSkillingAction,,
74,Mine Iron Ore,ready,skilling_action:mining/mine mining/mine:440 Iron ore,LeagueTaskManager.onSkillingAction,,
75,Mine Silver Ore,ready,skilling_action:mining/mine mining/mine:442 Silver ore,LeagueTaskManager.onSkillingAction,,
76,Mine Coal,ready,skilling_action:mining/mine mining/mine:453 Coal manual-drop,LeagueTaskManager.onSkillingAction,,
77,Mine Gold Ore,ready,skilling_action:mining/mine mining/mine:444 Gold ore manual-drop,LeagueTaskManager.onSkillingAction,,
79,Mine Adamantite Ore,ready,skilling_action:mining/mine mining/mine:449 Adamantite ore manual-drop,LeagueTaskManager.onSkillingAction,,
80,Mine Runite Ore,ready,skilling_action:mining/mine mining/mine:451 Runite ore manual-drop,LeagueTaskManager.onSkillingAction,,
81,Mine Rune Essence,ambiguous,item candidates: 1436:Rune essence; 1437:Rune essence; 19225:Rune essence,LeagueTaskManager.onItemObtain,multiple item ids for name,Set explicit target_id(s) in tasks source
82,Mine Sandstone,need_hook,,,no TaskTrigger could be parsed from task name,Add explicit trigger JSON or implement parser pattern
83,Mine Gem rocks,need_hook,,,no TaskTrigger could be parsed from task name,Add explicit trigger JSON or implement parser pattern
84,Mine Granite,need_hook,,,no TaskTrigger could be parsed from task name,Add explicit trigger JSON or implement parser pattern
85,Mine with a Steel pickaxe,need_hook,,,no TaskTrigger could be parsed from task name,Add explicit trigger JSON or implement parser pattern
86,Mine with a Rune pickaxe,need_hook,,,no TaskTrigger could be parsed from task name,Add explicit trigger JSON or implement parser pattern
87,Mine with a Dragon pickaxe,need_hook,,,no TaskTrigger could be parsed from task name,Add explicit trigger JSON or implement parser pattern
91,Chop a Tree,ready,item_obtain:8173 Tree,LeagueTaskManager.onItemObtain,,
92,Chop an Oak Tree,ready,item_obtain:8175 Oak tree,LeagueTaskManager.onItemObtain,,
93,Chop a Willow Tree,ready,item_obtain:8176 Willow tree,LeagueTaskManager.onItemObtain,,
94,Chop a Teak Tree,ready,skilling_action:woodcutting/chop woodcutting/chop:6333 Teak logs,LeagueTaskManager.onSkillingAction,,
95,Chop a Maple Tree,ready,item_obtain:8177 Maple tree,LeagueTaskManager.onItemObtain,,
96,Chop a Mahogany Tree,need_hook,,,no TaskTrigger could be parsed from task name,Add explicit trigger JSON or implement parser pattern
97,Chop a Yew Tree,ready,item_obtain:8178 Yew tree,LeagueTaskManager.onItemObtain,,
98,Chop a Magic Tree,ready,item_obtain:8179 Magic tree,LeagueTaskManager.onItemObtain,,
99,Chop a Redwood Tree,need_hook,,,no TaskTrigger could be parsed from task name,Add explicit trigger JSON or implement parser pattern
100,Chop a tree with a Steel axe,need_hook,,,no TaskTrigger could be parsed from task name,Add explicit trigger JSON or implement parser pattern
101,Chop a tree with a Rune axe,need_hook,,,no TaskTrigger could be parsed from task name,Add explicit trigger JSON or implement parser pattern
102,Chop a tree with a Dragon axe,need_hook,,,no TaskTrigger could be parsed from task name,Add explicit trigger JSON or implement parser pattern
104,Chop 25 Trees,need_hook,,,no TaskTrigger could be parsed from task name,Add explicit trigger JSON or implement parser pattern
105,Chop 100 Trees,need_hook,,,no TaskTrigger could be parsed from task name,Add explicit trigger JSON or implement parser pattern
106,Chop 500 Trees,need_hook,,,no TaskTrigger could be parsed from task name,Add explicit trigger JSON or implement parser pattern
107,Fletch Arrow Shafts.,need_hook,,,no TaskTrigger could be parsed from task name,Add explicit trigger JSON or implement parser pattern
108,Fletch Headless Arrows.,need_hook,,,no TaskTrigger could be parsed from task name,Add explicit trigger JSON or implement parser pattern
109,Fletch Bronze Arrows.,need_hook,,,no TaskTrigger could be parsed from task name,Add explicit trigger JSON or implement parser pattern
110,Fletch Iron Arrows.,need_hook,,,no TaskTrigger could be parsed from task name,Add explicit trigger JSON or implement parser pattern
111,Fletch Steel Arrows.,need_hook,,,no TaskTrigger could be parsed from task name,Add explicit trigger JSON or implement parser pattern
112,Fletch Mithril Arrows.,need_hook,,,no TaskTrigger could be parsed from task name,Add explicit trigger JSON or implement parser pattern
113,Fletch Adamant Arrows.,need_hook,,,no TaskTrigger could be parsed from task name,Add explicit trigger JSON or implement parser pattern
114,Fletch Rune Arrows.,need_hook,,,no TaskTrigger could be parsed from task name,Add explicit trigger JSON or implement parser pattern
115,Fletch Bronze Bolts.,ambiguous,item candidates: 877:Bronze bolts; 14509:Bronze bolts,LeagueTaskManager.onItemCraft,multiple item ids for name,Set explicit target_id(s) in tasks source
116,Fletch Steel Bolts.,ambiguous,item candidates: 9141:Steel bolts; 14513:Steel bolts,LeagueTaskManager.onItemCraft,multiple item ids for name,Set explicit target_id(s) in tasks source
117,Fletch Mithril Bolts.,ambiguous,item candidates: 9142:Mithril bolts; 14514:Mithril bolts,LeagueTaskManager.onItemCraft,multiple item ids for name,Set explicit target_id(s) in tasks source
118,Fletch Adamant Bolts.,ambiguous,item candidates: 9143:Adamant bolts; 14515:Adamant bolts,LeagueTaskManager.onItemCraft,multiple item ids for name,Set explicit target_id(s) in tasks source
119,Fletch Rune Bolts.,need_hook,,,no TaskTrigger could be parsed from task name,Add explicit trigger JSON or implement parser pattern
120,Fletch Shortbows.,ready,skilling_action:fletching/fletch fletching/fletch:37 Candle,LeagueTaskManager.onSkillingAction,,
121,Fletch Longbows.,ready,skilling_action:fletching/fletch fletching/fletch:48 Longbow (u),LeagueTaskManager.onSkillingAction,,
122,Fletch Oak Shortbows.,ready,skilling_action:fletching/fletch fletching/fletch:54 Oak shortbow (u),LeagueTaskManager.onSkillingAction,,
123,Fletch Oak Longbows.,ready,skilling_action:fletching/fletch fletching/fletch:56 Oak longbow (u),LeagueTaskManager.onSkillingAction,,
124,Fletch Willow Shortbows.,ready,skilling_action:fletching/fletch fletching/fletch:60 Willow shortbow (u),LeagueTaskManager.onSkillingAction,,
125,Fletch Willow Longbows.,ready,skilling_action:fletching/fletch fletching/fletch:58 Willow longbow (u),LeagueTaskManager.onSkillingAction,,
126,Fletch Maple Shortbows.,ready,skilling_action:fletching/fletch fletching/fletch:64 Maple shortbow (u),LeagueTaskManager.onSkillingAction,,
127,Fletch Maple Longbows.,ready,skilling_action:fletching/fletch fletching/fletch:62 Maple longbow (u),LeagueTaskManager.onSkillingAction,,
128,Fletch Yew Shortbows.,ready,skilling_action:fletching/fletch fletching/fletch:68 Yew shortbow (u),LeagueTaskManager.onSkillingAction,,
129,Fletch Yew Longbows.,ready,skilling_action:fletching/fletch fletching/fletch:66 Yew longbow (u),LeagueTaskManager.onSkillingAction,,
130,Fletch Magic Shortbows.,ready,skilling_action:fletching/fletch fletching/fletch:72 Magic shortbow (u),LeagueTaskManager.onSkillingAction,,
131,Fletch Magic Longbows.,ready,skilling_action:fletching/fletch fletching/fletch:70 Magic longbow (u),LeagueTaskManager.onSkillingAction,,
134,String 100 Bows.,need_hook,,,no TaskTrigger could be parsed from task name,Add explicit trigger JSON or implement parser pattern
135,String 500 Bows.,need_hook,,,no TaskTrigger could be parsed from task name,Add explicit trigger JSON or implement parser pattern
137,Fletch 100 Arrow Shafts.,need_hook,,,no TaskTrigger could be parsed from task name,Add explicit trigger JSON or implement parser pattern
138,"Fletch 1,000 Arrow Shafts.",need_hook,,,no TaskTrigger could be parsed from task name,Add explicit trigger JSON or implement parser pattern
139,"Fletch 10,000 Arrow Shafts.",need_hook,,,no TaskTrigger could be parsed from task name,Add explicit trigger JSON or implement parser pattern
140,Fletch 100 Arrows.,need_hook,,,no TaskTrigger could be parsed from task name,Add explicit trigger JSON or implement parser pattern
141,"Fletch 1,000 Arrows.",need_hook,,,no TaskTrigger could be parsed from task name,Add explicit trigger JSON or implement parser pattern
142,"Fletch 10,000 Arrows.",need_hook,,,no TaskTrigger could be parsed from task name,Add explicit trigger JSON or implement parser pattern
143,Fletch 100 Bolts.,need_hook,,,no TaskTrigger could be parsed from task name,Add explicit trigger JSON or implement parser pattern
144,"Fletch 1,000 Bolts.",need_hook,,,no TaskTrigger could be parsed from task name,Add explicit trigger JSON or implement parser pattern
145,"Fletch 10,000 Bolts.",need_hook,,,no TaskTrigger could be parsed from task name,Add explicit trigger JSON or implement parser pattern
147,Burn Oak Logs.,ready,skilling_action:firemaking/burn firemaking/burn:1521 Oak logs,LeagueTaskManager.onSkillingAction,,
148,Burn Willow Logs.,ready,skilling_action:firemaking/burn firemaking/burn:1519 Willow logs,LeagueTaskManager.onSkillingAction,,
149,Burn Maple Logs.,ready,skilling_action:firemaking/burn firemaking/burn:1517 Maple logs,LeagueTaskManager.onSkillingAction,,
150,Burn Yew Logs.,ready,skilling_action:firemaking/burn firemaking/burn:1515 Yew logs manual-drop,LeagueTaskManager.onSkillingAction,,
151,Burn Magic Logs.,ready,skilling_action:firemaking/burn firemaking/burn:1513 Magic logs manual-drop,LeagueTaskManager.onSkillingAction,,
152,Burn 25 Logs.,ready,skilling_action:firemaking/burn firemaking/burn:1511 Logs,LeagueTaskManager.onSkillingAction,,
153,Burn 100 Logs.,ready,skilling_action:firemaking/burn firemaking/burn:1511 Logs,LeagueTaskManager.onSkillingAction,,
154,Burn 500 Logs.,need_hook,,,no TaskTrigger could be parsed from task name,Add explicit trigger JSON or implement parser pattern
155,"Burn 1,000 Logs.",need_hook,,,no TaskTrigger could be parsed from task name,Add explicit trigger JSON or implement parser pattern
156,"Burn 5,000 Logs.",need_hook,,,no TaskTrigger could be parsed from task name,Add explicit trigger JSON or implement parser pattern
157,Burn Regular Logs Without Failing.,need_hook,,,no TaskTrigger could be parsed from task name,Add explicit trigger JSON or implement parser pattern
158,Burn Oak Logs Without Failing.,need_hook,,,no TaskTrigger could be parsed from task name,Add explicit trigger JSON or implement parser pattern
159,Burn Willow Logs Without Failing.,need_hook,,,no TaskTrigger could be parsed from task name,Add explicit trigger JSON or implement parser pattern
160,Burn Maple Logs Without Failing.,need_hook,,,no TaskTrigger could be parsed from task name,Add explicit trigger JSON or implement parser pattern
161,Burn Yew Logs Without Failing.,need_hook,,,no TaskTrigger could be parsed from task name,Add explicit trigger JSON or implement parser pattern
162,Burn Magic Logs Without Failing.,need_hook,,,no TaskTrigger could be parsed from task name,Add explicit trigger JSON or implement parser pattern
163,Catch a Shrimp.,ready,skilling_action:fishing/catch fishing/catch:317 Raw shrimps,LeagueTaskManager.onSkillingAction,,
164,Catch Anchovies.,ready,skilling_action:fishing/catch fishing/catch:321 Raw anchovies,LeagueTaskManager.onSkillingAction,,
165,Catch Sardines.,ready,skilling_action:fishing/catch fishing/catch:327 Raw sardine,LeagueTaskManager.onSkillingAction,,
166,Catch Herring.,ready,skilling_action:fishing/catch fishing/catch:345 Raw herring,LeagueTaskManager.onSkillingAction,,
167,Catch Trout.,ready,skilling_action:fishing/catch fishing/catch:335 Raw trout,LeagueTaskManager.onSkillingAction,,
168,Catch Pike.,ready,skilling_action:fishing/catch fishing/catch:349 Raw pike,LeagueTaskManager.onSkillingAction,,
169,Catch Salmon.,ready,skilling_action:fishing/catch fishing/catch:331 Raw salmon,LeagueTaskManager.onSkillingAction,,
170,Catch Tuna.,ready,skilling_action:fishing/catch fishing/catch:359 Raw tuna,LeagueTaskManager.onSkillingAction,,
171,Catch Lobsters.,ready,skilling_action:fishing/catch fishing/catch:377 Raw lobster,LeagueTaskManager.onSkillingAction,,
172,Catch Bass.,ready,skilling_action:fishing/catch fishing/catch:363 Raw bass,LeagueTaskManager.onSkillingAction,,
173,Catch Swordfish.,ready,skilling_action:fishing/catch fishing/catch:371 Raw swordfish,LeagueTaskManager.onSkillingAction,,
174,Catch Monkfish.,ready,skilling_action:fishing/catch fishing/catch:7944 Raw monkfish manual-drop,LeagueTaskManager.onSkillingAction,,
175,Catch Sharks.,ready,skilling_action:fishing/catch fishing/catch:383 Raw shark manual-drop,LeagueTaskManager.onSkillingAction,,
176,Catch Anglerfish.,ambiguous,item candidates: 13441:Anglerfish; 13442:Anglerfish; 18482:Anglerfish,LeagueTaskManager.onItemObtain,multiple item ids for name,Set explicit target_id(s) in tasks source
177,Catch Manta Rays.,need_hook,,,no TaskTrigger could be parsed from task name,Add explicit trigger JSON or implement parser pattern
178,Catch Dark Crabs.,need_hook,,,no TaskTrigger could be parsed from task name,Add explicit trigger JSON or implement parser pattern
179,Catch 25 Fish.,need_hook,,,no TaskTrigger could be parsed from task name,Add explicit trigger JSON or implement parser pattern
180,Catch 100 Fish.,need_hook,,,no TaskTrigger could be parsed from task name,Add explicit trigger JSON or implement parser pattern
181,Catch 500 Fish.,need_hook,,,no TaskTrigger could be parsed from task name,Add explicit trigger JSON or implement parser pattern
182,"Catch 1,000 Fish.",need_hook,,,no TaskTrigger could be parsed from task name,Add explicit trigger JSON or implement parser pattern
183,"Catch 5,000 Fish.",need_hook,,,no TaskTrigger could be parsed from task name,Add explicit trigger JSON or implement parser pattern
184,Catch Fish with a Small Net.,need_hook,,,no TaskTrigger could be parsed from task name,Add explicit trigger JSON or implement parser pattern
185,Catch Fish with Fly Fishing.,need_hook,,,no TaskTrigger could be parsed from task name,Add explicit trigger JSON or implement parser pattern
186,Catch Fish with a Harpoon.,need_hook,,,no TaskTrigger could be parsed from task name,Add explicit trigger JSON or implement parser pattern
187,Catch Fish with a Lobster Pot.,need_hook,,,no TaskTrigger could be parsed from task name,Add explicit trigger JSON or implement parser pattern
188,Catch Fish Barehanded.,need_hook,,,no TaskTrigger could be parsed from task name,Add explicit trigger JSON or implement parser pattern
189,Catch 100 Shrimp.,need_hook,,,no TaskTrigger could be parsed from task name,Add explicit trigger JSON or implement parser pattern
190,Catch 100 Trout.,ambiguous,item candidates: 333:Trout; 334:Trout; 15448:Trout,LeagueTaskManager.onItemObtain,multiple item ids for name,Set explicit target_id(s) in tasks source
191,Catch 250 Lobsters.,ready,skilling_action:fishing/catch fishing/catch:377 Raw lobster,LeagueTaskManager.onSkillingAction,,
192,Catch 500 Swordfish.,ready,skilling_action:fishing/catch fishing/catch:371 Raw swordfish,LeagueTaskManager.onSkillingAction,,
193,Catch 250 Sharks.,need_hook,,,no TaskTrigger could be parsed from task name,Add explicit trigger JSON or implement parser pattern
194,Cook Shrimp.,ready,skilling_action:cooking/cook cooking/cook:315 Shrimps,LeagueTaskManager.onSkillingAction,,
195,Cook Anchovies.,ready,skilling_action:cooking/cook cooking/cook:323 Burnt fish,LeagueTaskManager.onSkillingAction,,
196,Cook Sardines.,need_hook,,,no TaskTrigger could be parsed from task name,Add explicit trigger JSON or implement parser pattern
197,Cook Herring.,ready,skilling_action:cooking/cook cooking/cook:347 Herring,LeagueTaskManager.onSkillingAction,,
198,Cook Trout.,ready,skilling_action:cooking/cook cooking/cook:333 Trout,LeagueTaskManager.onSkillingAction,,
199,Cook Pike.,ready,skilling_action:cooking/cook cooking/cook:351 Pike,LeagueTaskManager.onSkillingAction,,
200,Cook Salmon.,ready,skilling_action:cooking/cook cooking/cook:329 Salmon,LeagueTaskManager.onSkillingAction,,
201,Cook Tuna.,ready,skilling_action:cooking/cook cooking/cook:362 Tuna,LeagueTaskManager.onSkillingAction,,
202,Cook Lobster.,ready,skilling_action:cooking/cook cooking/cook:379 Lobster,LeagueTaskManager.onSkillingAction,,
203,Cook Bass.,ambiguous,item candidates: 365:Bass; 366:Bass; 15463:Bass,LeagueTaskManager.onItemCraft,multiple item ids for name,Set explicit target_id(s) in tasks source
204,Cook Swordfish.,ready,skilling_action:cooking/cook cooking/cook:373 Swordfish,LeagueTaskManager.onSkillingAction,,
205,Cook Monkfish.,ready,skilling_action:cooking/cook cooking/cook:7946 Monkfish,LeagueTaskManager.onSkillingAction,,
206,Cook Shark.,ready,skilling_action:cooking/cook cooking/cook:385 Shark manual-drop,LeagueTaskManager.onSkillingAction,,
207,Cook Anglerfish.,ambiguous,item candidates: 13441:Anglerfish; 13442:Anglerfish; 18482:Anglerfish,LeagueTaskManager.onItemCraft,multiple item ids for name,Set explicit target_id(s) in tasks source
208,Cook Manta Rays.,need_hook,,,no TaskTrigger could be parsed from task name,Add explicit trigger JSON or implement parser pattern
209,Cook 25 Fish.,need_hook,,,no TaskTrigger could be parsed from task name,Add explicit trigger JSON or implement parser pattern
210,Cook 100 Fish.,need_hook,,,no TaskTrigger could be parsed from task name,Add explicit trigger JSON or implement parser pattern
211,Cook 500 Fish.,need_hook,,,no TaskTrigger could be parsed from task name,Add explicit trigger JSON or implement parser pattern
212,"Cook 1,000 Fish.",need_hook,,,no TaskTrigger could be parsed from task name,Add explicit trigger JSON or implement parser pattern
213,"Cook 5,000 Fish.",need_hook,,,no TaskTrigger could be parsed from task name,Add explicit trigger JSON or implement parser pattern
214,Cook Food on a Fire.,need_hook,,,no TaskTrigger could be parsed from task name,Add explicit trigger JSON or implement parser pattern
215,Cook Food on a Range.,need_hook,,,no TaskTrigger could be parsed from task name,Add explicit trigger JSON or implement parser pattern
216,Burn a Piece of Food.,need_hook,,,no TaskTrigger could be parsed from task name,Add explicit trigger JSON or implement parser pattern
217,Cook an Entire Inventory of Fish.,need_hook,,,no TaskTrigger could be parsed from task name,Add explicit trigger JSON or implement parser pattern
218,Make Bread.,ambiguous,item candidates: 2309:Bread; 2310:Bread; 18919:Bread,LeagueTaskManager.onItemCraft,multiple item ids for name,Set explicit target_id(s) in tasks source
221,Make Pizza.,need_hook,,,no TaskTrigger could be parsed from task name,Add explicit trigger JSON or implement parser pattern
223,Cook Meat.,need_hook,,,no TaskTrigger could be parsed from task name,Add explicit trigger JSON or implement parser pattern
224,Cook Chicken.,ready,item_craft:5609 Chicken,LeagueTaskManager.onItemCraft,,
225,Plant a Seed.,need_hook,,,no TaskTrigger could be parsed from task name,Add explicit trigger JSON or implement parser pattern
226,Harvest a Crop.,need_hook,,,no TaskTrigger could be parsed from task name,Add explicit trigger JSON or implement parser pattern
227,Rake a Farming Patch.,need_hook,,,no TaskTrigger could be parsed from task name,Add explicit trigger JSON or implement parser pattern
228,Water a Farming Patch.,need_hook,,,no TaskTrigger could be parsed from task name,Add explicit trigger JSON or implement parser pattern
229,Compost a Farming Patch.,need_hook,,,no TaskTrigger could be parsed from task name,Add explicit trigger JSON or implement parser pattern
