task_id,task_name,status,matched_content,matched_hook,missing_requirement,suggested_fix
606,Defeat Commander Zilyana.,ambiguous,npc candidates: 2205:Commander Zilyana; 6493:Commander Zilyana; 12445:Commander Zilyana,LeagueTaskManager.onNpcKill,multiple NPC ids for name,Set explicit target_id(s) in tasks source
608,Defeat Nex.,ambiguous,npc candidates: 11278:Nex; 11279:Nex; 11280:Nex; 11281:Nex; 11282:Nex,LeagueTaskManager.onNpcKill,multiple NPC ids for name,Set explicit target_id(s) in tasks source
609,Defeat The Nightmare.,missing_content,,LeagueTaskManager.onNpcKill,npc not found in cache,Verify item/NPC name matches cache (r235) spelling
610,Defeat Phosani's Nightmare.,ambiguous,npc candidates: 377:Phosani's Nightmare; 9416:Phosani's Nightmare; 9417:Phosani's Nightmare; 9418:Phosani's Nightmare; 9419:Phosani's Nightmare,LeagueTaskManager.onNpcKill,multiple NPC ids for name,Set explicit target_id(s) in tasks source
639,Defeat Deranged Archaeologist.,ready,npc:7806 Deranged archaeologist spawned,LeagueTaskManager.onNpcKill,,
640,Defeat Vet'ion.,ambiguous,npc candidates: 6611:Vet'ion; 6612:Vet'ion; 12002:Vet'ion,LeagueTaskManager.onNpcKill,multiple NPC ids for name,Set explicit target_id(s) in tasks source
641,Defeat Callisto.,ready,npc:6609 Callisto spawned,LeagueTaskManager.onNpcKill,,
642,Defeat Venenatis.,ready,npc:6610 Venenatis spawned,LeagueTaskManager.onNpcKill,,
646,Defeat Duke Sucellus.,ambiguous,npc candidates: 12166:Duke Sucellus; 12167:Duke Sucellus; 12191:Duke Sucellus; 12192:Duke Sucellus; 12193:Duke Sucellus,LeagueTaskManager.onNpcKill,multiple NPC ids for name,Set explicit target_id(s) in tasks source
647,Defeat The Leviathan.,missing_content,,LeagueTaskManager.onNpcKill,npc not found in cache,Verify item/NPC name matches cache (r235) spelling
648,Defeat The Whisperer.,missing_content,,LeagueTaskManager.onNpcKill,npc not found in cache,Verify item/NPC name matches cache (r235) spelling
649,Defeat Vardorvis.,ambiguous,npc candidates: 12223:Vardorvis; 12224:Vardorvis; 12228:Vardorvis; 12425:Vardorvis; 12426:Vardorvis,LeagueTaskManager.onNpcKill,multiple NPC ids for name,Set explicit target_id(s) in tasks source
816,Defeat a Skeletal Wyvern in Asgarnian Ice Dungeon.,ambiguous,npc candidates: 465:Skeletal Wyvern; 466:Skeletal Wyvern; 467:Skeletal Wyvern; 468:Skeletal Wyvern,LeagueTaskManager.onNpcKill,multiple NPC ids for name,Set explicit target_id(s) in tasks source
817,Defeat a Giant Mole.,ready,npc:5779 Giant Mole spawned,LeagueTaskManager.onNpcKill,,
904,Defeat a Skeletal Wyvern in Fremennik.,ambiguous,npc candidates: 465:Skeletal Wyvern; 466:Skeletal Wyvern; 467:Skeletal Wyvern; 468:Skeletal Wyvern,LeagueTaskManager.onNpcKill,multiple NPC ids for name,Set explicit target_id(s) in tasks source
1274,Defeat a Revenant Goblin in the Wilderness.,ready,npc:7931 Revenant goblin spawned,LeagueTaskManager.onNpcKill,,
1275,Defeat a Revenant Knight in the Wilderness.,ready,npc:7939 Revenant knight spawned,LeagueTaskManager.onNpcKill,,
1276,Defeat a Revenant Dragon in the Wilderness.,ready,npc:7940 Revenant dragon spawned,LeagueTaskManager.onNpcKill,,
1284,Defeat a Chaos Fanatic in the Wilderness.,ready,npc:6619 Chaos Fanatic spawned,LeagueTaskManager.onNpcKill,,
1285,Defeat Crazy Archaeologist in the Wilderness.,ready,npc:6618 Crazy archaeologist spawned,LeagueTaskManager.onNpcKill,,
1286,Defeat Scorpia in the Wilderness.,ready,npc:6615 Scorpia spawned,LeagueTaskManager.onNpcKill,,
1288,Defeat Callisto in the Wilderness.,ready,npc:6609 Callisto spawned,LeagueTaskManager.onNpcKill,,
1289,Defeat Venenatis in the Wilderness.,ready,npc:6610 Venenatis spawned,LeagueTaskManager.onNpcKill,,
1363,Defeat a Brutal Black Dragon in Kourend.,ambiguous,npc candidates: 7275:Brutal black dragon; 8092:Brutal black dragon; 8093:Brutal black dragon,LeagueTaskManager.onNpcKill,multiple NPC ids for name,Set explicit target_id(s) in tasks source
